window_id,source,segment,source_split,cutoff_ms,history_seconds,history_count,request_count_stratum,selection_order_sha256,role_order_sha256,role,profile_id
burstgpt_1-1779005000,burstgpt,burstgpt_1,train,1779005000,300,244,6,0fd994570b996be3dcb5079f714c020cd6a09b50a6b143f6fd3a90cbcb556433,9e605fd44a3fbde72b77958c9dfc7c039a74e9c88cc593cf1b1db659f0ce8621,expanded_train,phase44_burstgpt_1_096
burstgpt_1-1780805000,burstgpt,burstgpt_1,train,1780805000,300,562,8,04cbdea89d373ea7b1621fbf25cbfac50dc2e9ab1faedc508548f4f8e240e473,3b6f6e7d93c32c10deb085e20cbe25c2cf8289ee66c3480e7d640bb87d6a353a,expanded_train,phase44_burstgpt_1_097
burstgpt_1-1781705000,burstgpt,burstgpt_1,train,1781705000,300,553,8,08210cb54f3b3d647e40c4ac1d787e7bf495b2e86a42ac81a6e0a7fbb988fdb9,5b6d2352af4c69e5d8c5f74b21f684d4579f55011226c21ee82e2e9a4db2e582,expanded_train,phase44_burstgpt_1_098
burstgpt_1-1789205000,burstgpt,burstgpt_1,train,1789205000,300,230,6,0efe450b68bb24912091c2c99ecdbf28478366c9f92b52f843e283ac08b7de91,3f2a3ccefb235c309a8bd28bf310a6498379dbe77f923ab0edfed8f966e47386,expanded_train,phase44_burstgpt_1_099
burstgpt_1-1793405000,burstgpt,burstgpt_1,train,1793405000,300,340,7,062cff9f59e38bb369e5babe74881f6a3e83c5d00877642b689a6818eb1365cb,c9679a8f56ec44a744c772b83258176040ed21706b5e4fad3fcdf41f0dbf1867,expanded_train,phase44_burstgpt_1_100
burstgpt_1-1800305000,burstgpt,burstgpt_1,train,1800305000,300,213,6,0795eb51ed7e9ef845af50387fff2f1f256c87e9d466d2ab98c04159eca10012,2a77f41b62e05b9a5b4be03483c7eac43d042cf6c30e1f66bbda5d4b3331cae3,expanded_train,phase44_burstgpt_1_101
burstgpt_1-1812305000,burstgpt,burstgpt_1,train,1812305000,300,156,5,10579c554b171670526f236e01586d76be856560bec5100451a68f7660578638,7fdd9428e7fba61de3b87c1061e8c61f1ef4b493ab11b9b1553323f00174df3c,expanded_train,phase44_burstgpt_1_102
burstgpt_1-1819205000,burstgpt,burstgpt_1,train,1819205000,300,280,7,00672c31bd4bd6087fa9dfb1e5df2a6c15f44492b1dfd44debed6effdee3ddb9,4ef7528b5f02fdca791299becad6e277641c98c256222608ab572988c42419f2,expanded_train,phase44_burstgpt_1_103
burstgpt_1-1826405000,burstgpt,burstgpt_1,train,1826405000,300,45,1,0fcbee46216d40705df4744ec39a4fc555fc6764bb5c52c6f4c2aacd8a8af870,983df9f69a8a91725b90ca4d78599b097824c90ee983084bf00717a78a38a1f2,expanded_train,phase44_burstgpt_1_104
burstgpt_1-1826705000,burstgpt,burstgpt_1,train,1826705000,300,37,0,02c601f6a4f05338db7f52d4cd36906094f4bc612a532e1eedcb623a82d856f0,bfd72847f03aba217f188828b896b142724e540872bee76aae7f4bbfad192767,expanded_train,phase44_burstgpt_1_105
burstgpt_1-1837805000,burstgpt,burstgpt_1,train,1837805000,300,46,1,0c755c8657a4bf43280f1bdb6869dd24914d67f0c7b414e85d08f9255371b709,5160f40463787b732778edabf415976d3ecc523732f3ba9d5d735a6362c9236a,expanded_train,phase44_burstgpt_1_106
burstgpt_1-1856705000,burstgpt,burstgpt_1,train,1856705000,300,43,1,008091fac1b9d12b691618a41c16993ab9ec382b8ca42365e6133e7ddd640561,52a008036eed6ba6ea7d7d6661ee3756ccd10568320eacad22270e8630f39bae,expanded_train,phase44_burstgpt_1_107
burstgpt_1-1861505000,burstgpt,burstgpt_1,train,1861505000,300,42,0,0e30e488678358796022438065e62a7d876f5fb4bd98e5f517e1b2818c1c5afe,87b94b1294fb2517d4961e4ab58f80898336af22128966519142a77dd1ae1dc3,expanded_train,phase44_burstgpt_1_108
burstgpt_1-1861805000,burstgpt,burstgpt_1,train,1861805000,300,67,2,0fa37ae8c278cdfeab824dc95cc4fdcc73df22cff38199c2bafb18ed86c15992,4a8438e02ac2a7f21e9bc47de7f6627a660ad8a7317c737d80c327307c0fc8e1,expanded_train,phase44_burstgpt_1_109
burstgpt_1-1863905000,burstgpt,burstgpt_1,train,1863905000,300,38,0,0360af3f5a6add65dfade6630bb76fc6bcf42387911c1fe85d1213d3c238360f,c0949766fc7ee9b60eff7c2a79d16725c591d71103e1b34f99cffc6215241e69,expanded_train,phase44_burstgpt_1_110
burstgpt_1-1866005000,burstgpt,burstgpt_1,train,1866005000,300,69,2,08d19001eb79845617702e7624e48806f57f4c980efb25d57ac8fbfa8b9b8d9f,64824fc7fd28499e6f8a8362c0a44c7f1dd75fc306c70f0b8cea892b0eda181e,expanded_train,phase44_burstgpt_1_111
burstgpt_1-1866905000,burstgpt,burstgpt_1,train,1866905000,300,76,2,06bbaad4156fdb4aeb3ca1ca45e23a30402e4d940037c186bdb693c55903e10f,8b7d6078d6f881c47538c64c742148fce721d3fc315d1d7d8897179fb7888de8,expanded_train,phase44_burstgpt_1_112
burstgpt_1-1876505000,burstgpt,burstgpt_1,train,1876505000,300,2410,9,04523b22d6d82ce1d6ba8a1e3a87ac942e101ea35e2393b389a7e90c82a21026,34a7d254662e8f1e0ad3ed45bfb01c54faaeefcf099c4b7f91fb57f713d62d8e,expanded_train,phase44_burstgpt_1_113
burstgpt_1-1881305000,burstgpt,burstgpt_1,train,1881305000,300,571,8,100ab9b1d39c0336a076391f936a74a94c9fd12eb9c2731db1d9db323d3fd8bb,ebb193e2a77501ebb89676d6f9481c9e3e86c93dceb7d638a0e9afac30bcb0d9,expanded_validation,phase44_burstgpt_1_114
burstgpt_1-1893905000,burstgpt,burstgpt_1,train,1893905000,300,1160,9,0424dfe6d97c4e457665e3d6046cbf0c5cec8f8592f681408a2f7807f80787c5,a43fb3f6c9adc6885b86088c1d0b9f3a800f87d0f885ce452a79f92ce56d2f77,expanded_train,phase44_burstgpt_1_115
burstgpt_1-1896605000,burstgpt,burstgpt_1,train,1896605000,300,40,0,0759d646b66f41f076897e457f3ea0341371dca61215b2ce180401dfd6b00266,e959088087019654695ac4af187e0ffd03f605fdce4a1c124df685c26119517d,expanded_validation,phase44_burstgpt_1_116
burstgpt_1-1901105000,burstgpt,burstgpt_1,train,1901105000,300,96,3,14159069674a1b124f9a63fd8a87329e7aee53e02c891742cf27be8bbd1c1ad4,53f39d5734979cec5a698425571d5ff53d5c36658b3ebc13ba8c7cbbaa47b09d,expanded_train,phase44_burstgpt_1_117
burstgpt_1-1906805000,burstgpt,burstgpt_1,train,1906805000,300,82,2,0dcca5c772603557077ffbb23efd93211299740052942e0405122367562bcce8,a7142d6d69c7fb8765f0f6a3d90a95636d4b321d56c17e9c6d2bfc2580cc4ee6,expanded_train,phase44_burstgpt_1_118
burstgpt_1-1908605000,burstgpt,burstgpt_1,train,1908605000,300,43,1,033e6698ac847abe0a8314180245f99a92b4394b7ebdffeed28a984496d0b723,923b84b597e0fab56cd09cb383a24523c47d6b04cf2df73fa2857f3b4d1f9ea8,expanded_train,phase44_burstgpt_1_119
burstgpt_1-1911905000,burstgpt,burstgpt_1,train,1911905000,300,66,2,0bee5072782729383638a238fe153a218493b079e4981c7cab535617ec508c91,29b1e48261b24f56d5eb1a2576fca6130d33f2b174eec0383587b281b2815451,expanded_train,phase44_burstgpt_1_120
burstgpt_1-1912505000,burstgpt,burstgpt_1,train,1912505000,300,51,1,0e38c61f3efc24625e09319b8703b22f6b43bde238f67b7352b3bd9ce89866da,a12b26f7861ef0bcde1e3f844d551bc7651f8409331b004cff7deb4bdfe59baa,expanded_train,phase44_burstgpt_1_121
burstgpt_1-1913105000,burstgpt,burstgpt_1,train,1913105000,300,78,2,0812fd72f63d93b678e2031e079f8d5e2b2168cd49fcf14b4f642f2f403219ad,4882e5a5cb390f4aead8780dc347c19ab39662722d4b997acfbec08a053fd570,expanded_train,phase44_burstgpt_1_122
burstgpt_1-1941305000,burstgpt,burstgpt_1,train,1941305000,300,42,0,09ed58fe8821006c9428e5a29c53db243827a4f7232e5d69a4d6fe8113d8f898,7b2aecf847ab83d42713472f786209649f7d46ba1a14b55a41bcdfb81d3bb009,expanded_train,phase44_burstgpt_1_123
burstgpt_1-1941605000,burstgpt,burstgpt_1,train,1941605000,300,69,2,04cfdba6e0f855f1777e9e027ccf5ef43fcd81c8eb79b1f2e8e832141a411ec5,3ff89493b12e2759574a43d00ca085cb94cdb13e2b8d6abb8713049eacb7dce0,expanded_train,phase44_burstgpt_1_124
burstgpt_1-1956005000,burstgpt,burstgpt_1,train,1956005000,300,79,2,0a42f96527f7cb3d5b8151257bc8b63e70937b0c0ca855df87ad2515951b594c,f6e0ea055409c6f145a27a10df8d28b5480e15d8a7e009f28e44261e15a3b26a,expanded_validation,phase44_burstgpt_1_125
burstgpt_1-1956605000,burstgpt,burstgpt_1,train,1956605000,300,72,2,0eeb4e2d9f03826f5fb6207140f600858e729d2a7abce78fbeee30696e7abe05,793fd9256e68af57c788aeb09c5b18e28bf86bbb7f64932d48333c17222a162b,expanded_train,phase44_burstgpt_1_126
burstgpt_1-1961105000,burstgpt,burstgpt_1,train,1961105000,300,48,1,0635dd7187cbcfddd139d20e22cbeb4629e16cbe09e23c19b4fd17681e447e44,c736b76e797101608463a3aa328dcdd28b3767b51c6ae9792f914ff364aa91b1,expanded_validation,phase44_burstgpt_1_127
burstgpt_1-1962905000,burstgpt,burstgpt_1,train,1962905000,300,32,0,0d09601f9ff4a66606b9b06a7a5a5f4d6c6435273316993cad587d5d19919cfe,f634d8b4968b4874b5648bbea4fd1b77db9d540ced1d30fdb9f1da4d04918195,expanded_validation,phase44_burstgpt_1_128
burstgpt_1-1963505000,burstgpt,burstgpt_1,train,1963505000,300,63,2,07c8d3fddb696b4e43948bd3ad3426a887738d30c011041ec9b5b26736568ee6,f7e0db229093e8e60bf1284c17e54e0695e350ae4c6c57bda7dde02140869300,expanded_validation,phase44_burstgpt_1_129
burstgpt_1-1970405000,burstgpt,burstgpt_1,train,1970405000,300,55,1,0d1b180b7a525647ffa67cf685b3fb57d992cff0c5100a55078ac5ccf64e3ced,35b5711d7fc4343fb106e23b8e18c848d5a1910af2ae958c2bba0db84e99b663,expanded_train,phase44_burstgpt_1_130
burstgpt_1-1986905000,burstgpt,burstgpt_1,train,1986905000,300,162,5,1895eb83443a3291f8093abb39e05f5ea8e93217f282cbe5d5422563f8388e3a,2c780369d602e25a52bb4d820e8f6ecdcd74a98b813607f371dea5508d3be94a,expanded_train,phase44_burstgpt_1_131
burstgpt_1-2000405000,burstgpt,burstgpt_1,train,2000405000,300,68,2,06bb59dd6ccd4d74f8fd6d691f56e6fba1bfacd30a9a9e1e767bb85b309fe6bd,69ffec7e040fdf9f8f6778ab07337520486a103f328bdaa0bb9d72f3a1b28f8e,expanded_train,phase44_burstgpt_1_132
burstgpt_1-2001605000,burstgpt,burstgpt_1,train,2001605000,300,104,3,0e496431433c8d3b55f7e0803e6ea2b17dc354b87aaa6aad52ad272a31d6db03,a2eb1c25ea1c8da3cf8ff8a6d60279d7fae2749a007c0fd2939299cdceac020c,expanded_train,phase44_burstgpt_1_133
burstgpt_1-2008805000,burstgpt,burstgpt_1,train,2008805000,300,40,0,01bccb5751cb7fdff624256904406db4df7736984340a9c2e7a869805d3bd581,c855896333da36091935a3b3d11fddde7321f013d230659cacd49de5e729e487,expanded_train,phase44_burstgpt_1_134
burstgpt_1-2010905000,burstgpt,burstgpt_1,train,2010905000,300,37,0,09eade24fb4c8af48013628e31004ee8d11803d7ca4721aa7dd98e3ebe34f375,4bffb6c310f8fc500576717c3a73941f6c17d5bd3562d7b6c06a61d7ff1900bd,expanded_train,phase44_burstgpt_1_135
burstgpt_1-2012705000,burstgpt,burstgpt_1,train,2012705000,300,35,0,010dddc2eaca9283177c298cd28c0fcbd030691501866b93bc6db9ead2996155,fd6f05d70c576936a9bfe12c1f8c2c36bd6cceb23996417ac1cc295f310348c5,expanded_validation,phase44_burstgpt_1_136
burstgpt_1-2030105000,burstgpt,burstgpt_1,train,2030105000,300,48,1,141ac9dcece44c4a99a82d32e0d628c2624b5d9671ff9fa1d17e7374c70774f4,c0fad515fdec7608c7e3eb95ccc4ee96a87071018ac5dd5cc0fe87486f790799,expanded_train,phase44_burstgpt_1_137
burstgpt_1-2039105000,burstgpt,burstgpt_1,train,2039105000,300,70,2,0ebfa5e75aaf1a309355098a946d3bda386be30b7bc657e0a3a5069afda00646,fa7fb0bdb1863c1b8d0c5903a508e6cc80ef9be4e2f65290a4c79086aa0b7f9e,expanded_validation,phase44_burstgpt_1_138
burstgpt_1-2042105000,burstgpt,burstgpt_1,train,2042105000,300,48,1,0969bc17f64accebc9c12852099e6114fbec6bd3dee942835a6ce48a2df09063,8acb26bae2690f8c37c7d9a6fc31f5ce3fd3958bec2f55bd278c21e2736f8152,expanded_train,phase44_burstgpt_1_139
burstgpt_1-2043605000,burstgpt,burstgpt_1,train,2043605000,300,222,6,15e4a260f5fbd465a62a871b5ffab16f1779d5fc29146029a0812771c79949ac,5e5ada1200005cfd4c44fd8814b5dc681e2b3d3c4aad32bafd05ed9995fb5f58,expanded_train,phase44_burstgpt_1_140
burstgpt_1-2044805000,burstgpt,burstgpt_1,train,2044805000,300,412,8,0b98422b7ddb9ccdde91ebf6a1d2c40e7aa6f90a932baccc3fe91b23d7cbce3c,edaabfa39c3890c5d226816dbed66c70c545da012070db2327a0b381784c5fa4,expanded_validation,phase44_burstgpt_1_141
burstgpt_1-2045705000,burstgpt,burstgpt_1,train,2045705000,300,404,8,0ec011808d4ab54a6a4b03ad60b619af0e135a8ec9e882aaec8d3f7a7e02ac66,27ce51ebbe9fdbc8ebdb9dbf64f1d4c9b91a71dab7c48b4ddc79fcf67966e7d3,expanded_train,phase44_burstgpt_1_142
burstgpt_1-2052605000,burstgpt,burstgpt_1,train,2052605000,300,437,8,022ac301dc224365b2f931bb22604f8131c59fae8538c37a32accd18a7cdaa25,23bbe4fd9336ca789854792e4afc571c1f09475789f9917bba71f67b0cc1bb03,expanded_train,phase44_burstgpt_1_143
burstgpt_1-2056205000,burstgpt,burstgpt_1,train,2056205000,300,112,4,144ba35397d0e6f779357811727a87184a55afbe87d19d06033dfa7e2d0f9c83,5f4cc2bc90330488938ef3706eb81feb470b898c9c781f7efc1f24f09e063dda,expanded_train,phase44_burstgpt_1_144
burstgpt_1-2061005000,burstgpt,burstgpt_1,train,2061005000,300,184,5,17dd556e7f098d3cfb94c890df8125455cb2c0d3ab1c74a0980b72250d6d0a25,d033807653dc668085cee02795cbdebd823e28be96cc4e8c2f4f664474edba7c,expanded_train,phase44_burstgpt_1_145
burstgpt_1-2061905000,burstgpt,burstgpt_1,train,2061905000,300,138,4,04769ecb7b18a598ef47edf13341319748898ae78712287b20fac966b102d7a4,291edcfe01bfbc6cca840a918446f27a6197f7d61a66b940ae54af5c5b7fb314,expanded_train,phase44_burstgpt_1_146
burstgpt_1-2063405000,burstgpt,burstgpt_1,train,2063405000,300,50,1,0adf09f65493fb2bae006d8832dd410208fe1354edabe4224bf6f75bf48d16d8,55b8534332bcce86f248f20c0e54b705a90a39bbd192767af89f242a39badfee,expanded_train,phase44_burstgpt_1_147
burstgpt_1-2065205000,burstgpt,burstgpt_1,train,2065205000,300,93,3,00eeb9d7e0505f5217eaaef74ac9a003bc2f7f4c582cd88e052a9d592d621c8a,5464b01d165adb0b17f91d92a48e935da1b7ba251c914941d5985318449c3fd8,expanded_train,phase44_burstgpt_1_148
burstgpt_1-2071505000,burstgpt,burstgpt_1,train,2071505000,300,45,1,04d64be49136b7109956baaa2ac4b56a0a20d0156024c32816560a2f43edf326,ebbb1000216a1a2f688eb08a97e17b68073619f1cdd6a547d8004110168a526b,expanded_validation,phase44_burstgpt_1_149
burstgpt_1-2073305000,burstgpt,burstgpt_1,train,2073305000,300,46,1,1338febbd4f73faad9326109b6f3c7dab4275ebd8108ddc59d723472b9cc5cc1,138b182b1e8d262aeca731b6ecbf15d32ea144dd31e0e4d81cbe725e114c8f16,expanded_train,phase44_burstgpt_1_150
burstgpt_1-2248205000,burstgpt,burstgpt_1,train,2248205000,300,53,1,07a312b42d3eb0dc57b199a60b71dbf982a65831e05d5cd20e349948697fee7e,5031a6103a8a16d7c1462ee0c75e0034a4d327f7d2c1a69503336a43eec8cefd,expanded_train,phase44_burstgpt_1_151
burstgpt_1-2369105000,burstgpt,burstgpt_1,train,2369105000,300,36,0,12c873cdc8d1f125b5a2ebfd16a86d2ea58494a8408cc9b90bb0aa2d9a1017de,1c5b001537374da51aa3d945294ab7d262e34d68b6e20ceaec599ee7056b3aa6,expanded_train,phase44_burstgpt_1_152
burstgpt_1-2385905000,burstgpt,burstgpt_1,train,2385905000,300,244,6,08f0e1a1ab7e57923f3a7a2be556187ad97c18a5d98ed4e061021ed240ac4883,44590160100498d54a1fe3917d7a1e799641bb28178fb2057d2693dd73c9a3fb,expanded_train,phase44_burstgpt_1_153
burstgpt_1-2387105000,burstgpt,burstgpt_1,train,2387105000,300,464,8,06d5d840ae52633d37ab10814c742be48f8ccd3bd4c06fc0d8a2b92bb559f2a9,107aad50d2d45fdb1d900a25f00b37a46c09792d11df1b197041f67b7ddbbdc3,expanded_train,phase44_burstgpt_1_154
burstgpt_1-2403305000,burstgpt,burstgpt_1,train,2403305000,300,64,2,13cd59c7df0b986ffe3d67a07f7b873912364b9f593eeee1595ff07f948c94d2,84fafffcf5327d6be7b17c1f089f7a9e4ba8ad2fe2e17361f301c950a3481621,expanded_train,phase44_burstgpt_1_155
burstgpt_1-2404505000,burstgpt,burstgpt_1,train,2404505000,300,323,7,0045718947fed37e9ac7d64e47fbc09b34a9875fbe4e0e126e4e4129d128c6dc,aee9df79cb7c4a0f305fac126653bd48846880723ce2a01a03deb45cb72d1463,expanded_train,phase44_burstgpt_1_156
burstgpt_1-2405405000,burstgpt,burstgpt_1,train,2405405000,300,291,7,013e3e8d5a36ee0675c8b8188ea80383eabcf897b557cb5da16802fa9753e8c1,da376792fbcfc867aafe34d11c9d558e6fc1e5b126c56ee31d27f538c3c60acd,expanded_validation,phase44_burstgpt_1_157
burstgpt_1-2461805000,burstgpt,burstgpt_1,train,2461805000,300,96,3,0559400354df75a751cd6e7c2bd8db6a88c8e6db8539ea47055509cdc03c6d14,906082685ae91f0bcf78b1b3441f180f0bece7fa4eaa6ada41c23cfa7fe5876a,expanded_train,phase44_burstgpt_1_158
burstgpt_1-2467205000,burstgpt,burstgpt_1,train,2467205000,300,255,6,089b4a2b8f4a9e52cc2451dfaadf68edbbbf8d7efdd504b670b1537a0b8909be,4a97f5b333287565e946935db4959dab894a0f8be63132ccdcf94e57f3fd137a,expanded_train,phase44_burstgpt_1_159
burstgpt_1-2476505000,burstgpt,burstgpt_1,train,2476505000,300,56,1,05c54e9dfb92db84b872c12755dcdf20ddbcf042698180b160330bbd66232e5f,3b6b818d8d1e5e7230a943c5f53a9ec9aa98ed3c9bc0a0b300dd95aee597dcd0,expanded_train,phase44_burstgpt_1_160
burstgpt_1-2479505000,burstgpt,burstgpt_1,train,2479505000,300,176,5,149d2a009827ffda3c180536a726da2773baabe8fa8450ea576bfb1513933382,87863cf8009a8efcbf9b6f099a4b4a6ba298e15603668a13d460c8524ae6d8e3,expanded_train,phase44_burstgpt_1_161
burstgpt_1-2486705000,burstgpt,burstgpt_1,train,2486705000,300,45,1,02cb9195ed56f97adf329b4eae0a56eae8e6465576bc49b0f336d7ddea95ebe6,5e5a08a6b97fc7ed169cc34077d09177f3939e896bbe9263f55fdfa75405468f,expanded_train,phase44_burstgpt_1_162
burstgpt_1-2551505000,burstgpt,burstgpt_1,train,2551505000,300,176,5,01e02b25862074a2c4420aaca46123749706b2f9c2b765bdeec7321c39299c51,2b74969d6e7c683d8ea313371a54eea8d6978c623ebcb99cfb49d5d38c571009,expanded_train,phase44_burstgpt_1_163
burstgpt_1-2556005000,burstgpt,burstgpt_1,train,2556005000,300,287,7,0399a9c4d646e28d2959d07f6438e7e326ade90a4c333482d2cb36b5687a1020,4c82bac1f0794d6efe05f5948c87d2a69209ef7219736eb3244c3e60b7bd1cd5,expanded_train,phase44_burstgpt_1_164
burstgpt_1-2556605000,burstgpt,burstgpt_1,train,2556605000,300,77,2,0213502dab267b14c1fd1bc4bae1c8d22a2234ae07291ccf8bb7e35b76e02142,cc831f4636c0c2748fd24d16bc6917269f15f52a732d4f6602f8e8e47ec723f9,expanded_validation,phase44_burstgpt_1_165
burstgpt_1-2558405000,burstgpt,burstgpt_1,train,2558405000,300,187,5,0df33f46deef24556810d4f7143b526fb3530dc0d3c7356ee3e92fe6c6c8120d,b17a466eb4e04a2b19304a3b187b9b5240b8e8b0628b50bab37604d259cbe41d,expanded_train,phase44_burstgpt_1_166
burstgpt_1-2559605000,burstgpt,burstgpt_1,train,2559605000,300,223,6,0fd586bfffd4a242491b1c2ec667439aa44889ea363cc188ac89034be3d704fa,0fe5d04c146ad295f7d531b80592c661fd42deb4c96f52e4c026057244f12bcd,expanded_train,phase44_burstgpt_1_167
burstgpt_1-2579405000,burstgpt,burstgpt_1,train,2579405000,300,199,6,11c6b32bcf62948e89ee128adbebc563f7bbe751c32b6b7b94a82d0cc7dc61da,571841bbb8128d8ed88239574585fe9164424b9e43a1771dbd75f7d1e7f9fc2f,expanded_train,phase44_burstgpt_1_168
burstgpt_1-2581805000,burstgpt,burstgpt_1,train,2581805000,300,126,4,100351e48520c94f47de1260ca7bd4da5e0a8bdf001c25837c36fee0c1c08e42,a1032891a2ed25d8b04a8bc6866a078ca1b17e050893525f4624f403ac97207c,expanded_train,phase44_burstgpt_1_169
burstgpt_1-2590205000,burstgpt,burstgpt_1,train,2590205000,300,322,7,03afbbd2da50ebbf0e50d7d4f6caa33218d4d45d3daa59791e597e69f387d056,f7e928d88d37f319319f5e127ee2a352a29fd19a64796b08e2a1914b9c2929b9,expanded_validation,phase44_burstgpt_1_170
burstgpt_1-2634605000,burstgpt,burstgpt_1,train,2634605000,300,224,6,020189e18bbf69645fdb95d288395aaf96ad87d290bec5abb45ee69c5168ee9b,75e4328e4cce09df13f1a4040db96f728bf783dc662a26d2bacbd2d9df7437d0,expanded_train,phase44_burstgpt_1_171
burstgpt_1-2804705000,burstgpt,burstgpt_1,train,2804705000,300,54,1,093447daea6ed071be4e6081ad27a3b6c2314aa787ef47d73c7bf900447e5ead,6bbdc70d0bf7b03e07aadd336d53d9216d19807c7d8203a6aad4bc88780401b1,expanded_train,phase44_burstgpt_1_172
burstgpt_1-2808605000,burstgpt,burstgpt_1,train,2808605000,300,125,4,0176e36883efe24d85b948bf73fdff755b5a49c7cc64a3e860f24768c0fbb4b5,fbf40c7d450554816f87bb7c876997da377e4b4a2c3e0e6ecdcc3e96c77ae65b,expanded_validation,phase44_burstgpt_1_173
burstgpt_1-2809205000,burstgpt,burstgpt_1,train,2809205000,300,90,3,036d9385fdbfd84dc289812a7d74eac989752f8bc3201796a133d788bdcf997f,f58b24c75ac58b59299f5a21d00676694df4098781afc2c2e875313cc591657f,expanded_validation,phase44_burstgpt_1_174
burstgpt_1-2812205000,burstgpt,burstgpt_1,train,2812205000,300,33,0,094421a39cf1a6be02ce31465306922741adb2b6ae2da12af69e4b1611cda0bd,e68ee8e124c646cfc21397f2dc683325d43c638599c7f287575b53d7d18c5596,expanded_train,phase44_burstgpt_1_175
burstgpt_1-2814305000,burstgpt,burstgpt_1,train,2814305000,300,41,0,09a77475ffeb2e38a3561c2b930f160b5fded510e4655c60a1c1574acd3ef721,4bc815c0c366e3f5d7600ac10a30ec59f9b131b7cd94d15616233ce72adff07e,expanded_train,phase44_burstgpt_1_176
burstgpt_1-2816705000,burstgpt,burstgpt_1,train,2816705000,300,109,4,07c3743218dbf398fccc19417ab8924a4582c4309691abe36d1fc552ede513aa,f5cf6bb1656603802967ab2f855fa55e3ff2effaba489ceed3b917a57ee57297,expanded_validation,phase44_burstgpt_1_177
burstgpt_1-2821205000,burstgpt,burstgpt_1,train,2821205000,300,384,8,049e4a911a7f2f5a46e35279138170e7984111647f43ae376448a40b1ae176c1,02d2d019a3c964f9d85b45779c8707d3e6140a25fa45c10a95c0c4a0c702afd5,expanded_train,phase44_burstgpt_1_178
burstgpt_1-2823005000,burstgpt,burstgpt_1,train,2823005000,300,457,8,0c90b5ddc41ff5305eb75ba8788a9216c8dbdb8efccc6c5e4f2f51bec19cfa7b,678045326ff6f038a59ee0dc3db082b75b58c2d0c3b7136255e69db3b3a5353e,expanded_train,phase44_burstgpt_1_179
burstgpt_1-2823605000,burstgpt,burstgpt_1,train,2823605000,300,219,6,042f6e74cd5150f4baf89c963935b146409b9056bc37e7626e1d57578603d397,e7e45489913a9e6f2d39e8397af3ff0dbf9dbbd941d2984e1a57b698d8a4d750,expanded_validation,phase44_burstgpt_1_180
burstgpt_1-2841605000,burstgpt,burstgpt_1,train,2841605000,300,117,4,0dbf566d5dd6c7d007e4bf88461fb49eba52b8979c036907079ab9c5dcb79923,069fa815972fa890eb780c248d45dbf19650c0cdafa5ff7d6c4f595a34c388ae,expanded_train,phase44_burstgpt_1_181
burstgpt_1-2891405000,burstgpt,burstgpt_1,train,2891405000,300,477,8,0bbc8cbb4b4ab5f1788bd90ca3607de01cdc457eb54511291e2b003f971f9aa6,e3058c6309d653ae6ed34b235f4a74d6b21424479df6bacb394f55529051df84,expanded_validation,phase44_burstgpt_1_182
burstgpt_1-2891705000,burstgpt,burstgpt_1,train,2891705000,300,445,8,0049eff07c34fb421e42bb134486e82edf6a98a8b2dd28fd64575b94b5f0bd13,acc3a7e5e0e7a53bc1a968b741c13c756ee5bba8a1e542117e89bee59c445fde,expanded_train,phase44_burstgpt_1_183
burstgpt_1-2898605000,burstgpt,burstgpt_1,train,2898605000,300,506,8,0df2fb95eec8bd0b3d7d2064ee747ad845aa45c79c7616ece89086ab32ed8239,c4208bb305ca59ce43dba536cf538fa082e42cbad0579ded9dabb5db78554239,expanded_train,phase44_burstgpt_1_184
burstgpt_1-2899205000,burstgpt,burstgpt_1,train,2899205000,300,408,8,0c059f481a259a5ab3e5dceb84a9ad0ef30950398cd69c0f176b6024d6089db0,4b2bf8e4841462dc83f8d7202f6ac54727c10a4ba5889b5459b5b53dce865298,expanded_train,phase44_burstgpt_1_185
burstgpt_1-2899505000,burstgpt,burstgpt_1,train,2899505000,300,216,6,136362b2a30d9b9fe40dca7717ce723c3610a98556ef9b5e4e35afdcce0fd8ce,bf0b25815d892d45a9c6c47d445d30781b71ac7ba43929a445e24d3657d97353,expanded_train,phase44_burstgpt_1_186
burstgpt_1-2901305000,burstgpt,burstgpt_1,train,2901305000,300,1110,9,040fdd74cbd50a3f31d487113fed670012cbfd55dfedb65d0f3159089a3e885e,71ce6f185d0eb41533b9dad80a765fb79bba48a12574edfd7b158a52c7c48508,expanded_train,phase44_burstgpt_1_187
burstgpt_1-2922605000,burstgpt,burstgpt_1,train,2922605000,300,95,3,104f4be0b857293dcd68e402889413a8ee556301389f0bf34c1de2bcbe05bc8b,af61238bdf237c117b57058331b198fca78e9091a191ea950b68366f15b7a162,expanded_train,phase44_burstgpt_1_188
burstgpt_1-2922905000,burstgpt,burstgpt_1,train,2922905000,300,127,4,1708ab2dac59e191e9cabf589fc4679fa1df59ad40689ddab827c03441b6079a,893b47d914d3386bcd26dbb1870b6803e8e28f72cad430c46d44028616e9e2a7,expanded_train,phase44_burstgpt_1_189
